,SEX,RAC1P,EDU,MSP,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
1650,2,2,7,4,4,2,0
22777,2,2,2,1,3,1,0
16846,2,9,10,1,6,1,1
20130,2,2,5,2,4,1,0
19485,2,1,5,1,3,2,0
7886,2,2,7,1,2,1,1
20617,2,1,5,4,4,1,2
3917,1,7,9,1,2,1,1
16403,1,1,4,1,1,1,1
5714,1,1,6,2,3,1,0
17318,2,9,9,1,7,2,0
14072,1,3,12,6,1,1,1
19005,1,1,7,1,1,1,1
636,1,1,3,1,3,1,1
16120,2,1,3,2,3,2,1
5012,1,1,5,2,3,1,0
10306,1,1,4,2,3,2,0
434,1,1,2,1,1,1,0
19706,2,1,5,1,3,1,0
17185,2,5,7,1,6,1,0
18808,2,2,3,1,1,1,0
18650,1,1,4,1,0,1,0
13115,1,4,4,1,3,1,0
7687,1,1,5,6,4,1,0
20727,2,1,5,3,2,2,1
6633,1,2,5,1,2,1,1
11391,1,1,4,1,3,3,1
13604,2,7,5,2,3,1,0
12470,2,1,3,2,3,1,1
10195,1,1,5,5,2,1,0
22931,1,2,9,1,5,1,0
20922,1,1,3,1,3,3,0
16700,2,1,5,2,5,1,1
6036,1,1,3,1,1,2,0
18839,2,1,9,1,4,1,0
3140,2,1,5,1,3,1,0
4180,1,1,10,1,1,1,0
5288,1,7,6,1,0,1,0
16477,2,1,2,3,2,1,1
2715,2,1,3,2,1,1,1
4396,1,2,7,1,1,1,1
17939,1,1,4,1,2,1,0
16751,2,1,9,3,5,2,1
2811,2,1,4,3,3,3,1
22605,2,2,2,3,2,2,1
17071,2,2,5,2,0,1,0
16738,1,1,2,2,4,1,1
13849,1,1,9,1,2,1,1
2490,1,6,11,3,7,1,1
20629,1,5,4,1,1,1,0
6291,2,5,2,4,4,1,1
6694,1,1,2,2,1,1,2
1441,2,1,5,1,2,1,1
860,2,2,8,6,8,1,1
7074,1,1,6,1,4,1,1
38,1,6,9,1,0,1,0
17563,1,2,7,1,3,1,1
7767,1,1,9,1,4,1,0
1719,2,7,10,1,4,2,2
13117,2,1,6,3,1,1,0
17760,1,4,8,3,4,1,0
589,1,1,5,3,1,3,1
5980,1,1,2,2,3,1,0
10650,1,1,2,1,4,1,0
8669,1,1,3,1,4,1,1
22312,2,6,7,1,2,1,1
17853,2,8,4,5,6,1,0
111,2,2,5,6,3,3,2
18665,1,1,4,1,3,1,0
3134,2,1,7,4,2,3,0
22656,1,1,9,1,2,1,1
3974,1,2,8,1,3,2,2
13353,1,1,3,1,0,1,1
5246,1,9,1,4,5,1,1
2199,2,1,7,1,0,1,1
17149,1,1,3,2,2,3,0
2064,2,1,8,5,2,1,0
21750,1,2,9,1,5,2,1
8718,2,1,5,4,5,1,0
12065,2,1,9,4,2,1,1
14216,1,1,6,1,1,1,0
21713,1,1,3,1,1,1,0
15823,1,1,3,1,1,1,1
7903,2,1,2,1,3,1,0
13453,2,1,7,4,6,1,0
9087,1,6,6,2,1,1,0
3383,2,1,3,2,0,3,0
13771,2,1,9,1,1,1,1
16769,1,1,4,1,2,1,0
15277,1,1,4,1,1,1,1
6029,1,1,5,5,4,1,1
19423,1,1,10,2,6,1,0
20883,1,7,4,1,4,1,1
19658,2,1,4,4,4,2,1
16275,1,4,10,3,2,1,0
7827,1,9,9,1,5,2,0
16727,1,5,5,3,7,3,1
2394,1,1,5,1,5,1,0
18337,1,2,11,2,3,1,0
18533,1,1,3,1,2,1,0
9883,1,1,9,2,3,1,1
13619,2,1,7,1,2,1,1
7728,1,5,4,2,7,2,1
19880,2,1,8,2,2,2,0
8246,2,4,4,4,0,2,0
10120,2,1,3,1,2,3,0
1294,2,5,1,1,3,1,0
9203,1,9,4,1,2,3,0
6075,2,1,6,2,3,2,0
14631,2,1,7,2,1,1,0
10867,1,1,2,1,2,1,0
10726,1,2,3,3,5,2,1
17238,1,1,5,1,4,1,1
21860,1,1,2,1,3,1,0
17294,1,1,7,1,3,1,1
3365,2,1,7,6,7,1,1
12097,1,1,8,1,3,1,0
5049,1,1,2,1,5,1,0
15895,2,1,8,1,3,1,0
800,2,1,5,2,0,1,1
14910,2,2,5,5,1,2,0
8300,1,6,3,1,5,3,1
14146,2,2,5,1,4,1,1
22658,1,1,3,1,4,1,0
3745,1,1,4,2,5,1,1
12292,1,1,5,1,1,1,1
20677,1,1,8,2,0,1,1
12211,2,1,9,1,4,3,2
7762,2,7,5,3,4,1,1
12174,2,4,9,2,5,1,0
18922,1,1,2,1,0,1,0
7180,2,1,8,2,4,1,2
14075,1,1,7,3,0,2,0
2519,1,1,2,5,3,1,0
18506,1,5,3,3,3,2,1
12171,1,1,5,1,0,1,0
17214,1,1,5,1,3,2,0
13730,1,1,4,3,4,2,2
8052,1,1,4,1,4,1,0
16492,1,1,6,5,2,2,2
10389,2,7,3,1,2,2,0
3312,1,1,9,1,2,2,1
16728,2,1,8,1,2,1,1
12113,2,2,5,2,1,3,2
5908,2,1,3,1,3,1,1
6076,2,1,4,1,2,1,0
15333,1,1,6,4,6,1,1
9467,1,1,5,1,1,1,1
16754,2,1,5,2,4,1,1
20338,1,1,8,1,2,1,0
19289,1,1,10,1,5,2,1
9929,2,1,5,2,2,1,0
13655,1,1,5,1,2,1,0
6837,1,1,7,1,1,1,1
7748,1,1,5,2,3,3,1
16775,1,1,9,1,1,1,0
1913,1,4,8,1,3,1,0
17432,1,4,7,5,1,1,0
22782,1,1,9,1,5,2,1
4873,1,4,3,4,2,3,0
7419,2,1,6,2,3,1,2
12701,2,7,7,3,0,1,1
17542,1,1,3,2,2,1,0
17560,1,1,2,1,6,1,0
2550,1,1,9,1,5,1,0
11773,2,1,3,1,0,2,0
12306,1,1,8,1,2,1,2
11387,1,4,4,1,1,1,1
8257,2,1,7,1,1,1,1
10730,1,1,6,1,5,1,0
1556,2,1,3,1,1,1,0
4748,2,1,9,1,0,2,1
14928,1,1,5,2,5,1,1
21904,1,4,5,1,5,1,0
3481,2,1,5,1,2,1,0
22441,2,1,3,5,3,1,0
19987,1,1,6,1,3,1,1
12697,2,7,4,1,3,1,0
14439,1,1,10,3,3,3,1
4494,1,1,4,1,2,1,1
6080,1,1,10,1,0,2,2
22915,1,1,4,1,3,1,0
8180,1,1,9,3,6,1,0
18531,1,2,3,3,3,1,1
10837,2,1,2,1,0,1,0
8177,2,2,5,4,4,2,2
13445,2,1,11,2,4,2,0
19313,1,1,4,3,1,1,0
2867,2,1,2,2,1,1,0
2708,1,8,9,1,0,1,1
3418,1,4,1,1,2,1,0
707,1,1,5,1,2,1,1
22018,1,4,4,2,2,1,0
9648,1,1,2,2,0,2,1
18591,2,1,4,5,0,1,1
16061,1,1,8,1,4,2,2
6716,1,1,3,4,2,2,1
960,2,1,9,4,4,1,0
11045,1,1,7,1,3,1,1
7722,1,6,5,2,6,1,1
594,1,8,3,5,2,1,0
5419,1,2,7,1,2,1,0
1312,1,2,8,4,1,1,1
3957,1,1,4,1,1,1,0
8565,1,1,3,2,4,3,0
44,2,1,5,2,2,1,0
1437,1,1,9,1,9,2,1
1417,1,2,5,1,0,3,0
12775,2,1,7,2,3,1,1
18480,1,5,4,4,0,1,0
4125,1,1,7,5,4,3,1
3659,1,1,7,4,2,3,1
13039,2,1,6,5,6,1,1
13196,1,1,9,1,2,1,1
15807,1,1,6,1,2,1,0
7447,1,2,4,1,2,1,1
18727,2,1,12,1,6,3,1
3644,1,1,3,3,1,1,0
20918,2,1,10,6,4,3,1
7142,1,1,1,1,0,2,1
7592,1,3,8,3,1,3,0
17602,1,1,8,1,3,1,0
15978,2,1,4,3,3,1,0
10410,1,1,5,2,3,1,1
18420,1,5,4,1,1,1,1
11533,1,5,10,4,4,1,1
13203,1,1,6,1,2,1,0
15508,1,2,7,1,6,3,1
9577,1,1,7,1,1,1,1
20638,2,1,8,2,6,1,0
6375,1,1,7,2,7,1,0
14156,1,1,2,3,2,3,0
16501,2,5,4,2,3,1,1
20186,2,1,2,2,0,2,1
9357,2,1,3,2,0,1,1
4916,2,6,7,2,6,1,0
9068,2,1,8,1,3,1,1
10537,2,5,4,5,4,3,0
19948,1,5,1,2,0,2,1
9983,2,1,7,4,3,1,1
1193,1,1,2,6,3,1,0
20841,1,6,8,4,1,1,0
21416,1,1,3,1,2,3,2
15491,1,1,4,4,0,1,0
12956,2,1,5,5,2,1,0
8200,1,1,6,4,3,1,1
10685,2,1,8,4,4,1,0
7851,1,2,4,1,3,1,0
20492,1,1,4,4,1,2,0
12820,1,2,5,2,3,2,1
21594,1,1,4,1,0,1,1
11654,2,1,4,3,2,1,1
7685,1,1,9,1,2,1,1
5374,2,2,3,4,3,1,2
20048,1,4,3,2,1,1,0
275,1,7,3,4,5,1,0
9825,2,1,9,3,2,1,1
12922,2,1,8,5,1,2,0
7972,1,1,5,4,4,1,0
20996,1,1,3,1,2,1,0
11528,1,1,4,1,1,1,0
9742,1,1,3,2,5,1,0
2545,2,1,5,1,1,1,0
15895,2,1,8,1,1,1,1
16645,2,1,3,1,1,1,0
4164,2,1,5,2,4,3,2
2346,2,9,6,2,2,1,0
19199,1,1,5,1,2,2,1
20472,2,1,3,2,1,1,1
3582,1,1,4,1,3,1,1
16809,1,1,4,6,3,1,2
12396,2,5,7,2,7,1,1
12263,1,1,7,3,0,1,0
742,2,1,4,1,3,1,0
8308,1,8,8,2,1,1,1
10519,2,1,6,1,2,1,0
5928,2,2,3,2,3,2,1
11527,2,2,4,1,1,1,0
12744,1,1,1,2,0,1,1
20775,2,1,3,1,0,3,0
9996,2,1,8,4,4,1,1
18238,2,8,5,2,3,1,1
1371,2,4,3,1,3,1,0
8137,2,1,5,1,5,1,1
21953,1,1,6,1,5,1,0
14496,1,1,4,1,4,1,1
720,1,1,7,1,4,1,1
11907,1,1,4,1,0,1,0
17241,1,1,3,4,0,1,1
12677,1,1,4,1,0,1,0
938,2,1,3,3,8,2,1
1438,2,6,8,1,4,1,0
7237,2,1,6,5,1,1,0
955,1,1,3,2,3,3,0
2246,1,1,8,5,6,1,1
22945,2,1,4,4,5,1,0
5244,2,1,3,1,2,1,0
655,1,1,3,1,3,1,0
21012,1,1,10,4,2,2,2
13816,2,2,7,4,2,1,0
17523,1,3,6,6,7,2,0
5053,1,1,5,1,2,1,1
18494,2,1,3,1,4,3,0
2326,1,1,5,5,1,1,0
3647,1,4,4,1,1,1,0
22740,1,1,6,3,2,1,0
14623,2,1,9,2,3,1,0
12833,2,5,5,1,1,1,1
15235,1,1,1,1,3,1,1
10681,1,1,9,2,2,2,0
11475,1,1,2,2,1,1,2
10854,2,1,4,1,1,2,0
9588,2,1,5,1,1,1,0
13595,1,1,8,1,1,1,1
469,2,1,10,3,6,2,1
15732,1,1,6,1,5,1,0
2363,2,1,5,1,3,1,0
12498,1,1,5,2,3,3,0
3612,2,5,4,2,2,1,1
18423,2,1,2,2,1,1,0
15569,2,1,10,2,7,1,0
22373,1,1,7,6,3,1,1
12840,1,2,10,5,3,1,1
18643,2,5,7,4,1,3,0
12468,2,1,3,1,3,3,1
8145,2,1,6,2,2,1,1
9461,2,1,7,1,4,3,2
11401,2,1,6,3,4,2,2
18133,2,1,9,2,2,1,0
7739,2,1,5,3,2,1,0
15035,1,1,4,1,1,1,0
16734,2,9,10,6,0,1,1
19805,1,7,3,1,2,1,1
3791,1,1,8,4,5,1,0
6217,2,8,9,1,0,1,1
4692,1,1,3,2,2,1,0
18629,1,4,6,4,1,1,1
3799,2,1,9,3,6,1,0
187,2,2,2,1,2,3,0
12389,2,2,9,1,5,1,1
16052,2,2,5,1,2,1,1
860,2,1,8,1,2,1,1
5921,2,1,9,3,4,2,1
21501,2,1,4,6,2,2,0
7238,1,5,6,4,3,1,1
13551,1,1,3,1,2,2,0
2784,2,1,3,1,3,1,1
1877,2,1,7,4,2,1,1
19257,1,1,2,1,2,1,0
138,2,1,10,5,4,1,0
1883,2,1,11,1,2,1,1
21934,1,1,3,2,2,1,0
10261,2,6,6,4,1,1,1
5764,1,1,5,1,2,1,1
11052,1,2,2,1,0,1,1
9254,2,1,7,2,6,1,0
13280,2,1,8,3,5,1,0
20897,1,1,3,5,1,1,1
20028,1,1,5,1,4,1,1
18500,2,1,3,1,2,1,1
4850,2,1,3,1,1,2,0
21739,2,6,4,1,5,1,2
4583,2,1,2,4,2,1,1
1648,1,1,8,1,2,1,0
6753,2,2,10,4,4,3,1
3494,1,6,8,1,2,1,0
18216,1,1,5,3,0,1,1
7271,2,1,4,2,3,1,1
22827,1,4,4,3,1,1,0
14993,1,1,1,1,1,1,0
12797,1,4,4,3,1,1,0
17528,2,1,9,2,1,1,1
14474,1,1,2,1,0,1,0
2143,1,1,2,4,3,1,0
18196,1,1,5,1,1,1,0
20030,1,1,5,1,0,1,1
3229,1,1,2,1,1,1,0
10824,2,1,9,2,3,1,1
91,1,2,5,5,3,1,0
20292,1,1,7,1,0,1,0
2914,2,1,5,2,4,1,0
4723,2,1,9,1,4,1,1
12244,2,3,8,2,1,3,1
12437,2,1,11,1,1,1,0
16634,1,1,7,2,4,1,2
7938,1,6,11,1,3,1,0
3342,1,1,3,1,1,1,1
4611,1,1,7,6,2,1,1
7619,1,2,4,1,0,1,0
5688,1,1,3,2,2,2,1
19489,2,1,6,5,4,1,0
605,1,1,2,3,3,1,1
7096,1,1,4,1,0,1,0
4391,1,2,3,1,0,1,0
8858,2,1,3,1,0,1,0
21283,1,6,8,1,2,1,0
1186,2,5,5,1,1,1,1
1846,1,1,9,1,2,1,0
13162,2,1,9,6,4,1,0
3921,1,2,5,1,3,1,1
17326,1,1,6,1,2,1,1
21239,1,2,4,1,0,1,1
13084,2,1,5,2,3,1,0
21497,1,1,3,1,0,1,1
16881,2,1,5,1,2,1,0
14645,1,1,5,1,0,1,1
19413,2,1,2,3,0,2,0
17332,1,1,4,1,3,1,0
346,1,8,9,1,3,2,1
5069,1,1,3,1,1,1,0
9006,1,1,10,1,2,1,1
17184,1,1,5,4,6,2,0
5948,2,1,2,2,0,1,0
18698,2,8,1,2,2,3,1
6430,2,1,10,1,5,1,0
18167,2,1,5,1,0,1,0
13290,1,1,8,2,3,1,0
18762,2,1,4,4,2,1,1
22714,1,1,5,4,5,1,0
3843,1,1,5,1,1,1,0
9864,1,1,7,4,0,3,0
5450,1,1,7,4,3,1,1
17858,2,1,10,2,6,1,0
21803,1,1,7,5,3,1,0
6081,1,1,2,1,0,1,1
6026,1,4,4,3,7,1,0
11313,2,1,4,1,3,1,0
3713,2,1,8,5,3,1,0
16643,2,1,4,2,1,2,0
15565,2,7,9,1,1,1,1
2855,1,2,4,5,5,1,0
10169,2,1,5,1,5,3,0
4072,1,1,5,1,5,1,0
20124,1,1,5,2,0,1,0
6114,1,2,2,2,0,3,0
16511,1,1,5,2,0,3,0
18383,1,1,2,1,2,1,0
1572,2,1,3,1,0,1,1
2935,1,2,7,2,6,3,1
12783,1,1,8,2,3,1,1
8375,2,9,8,1,2,1,0
19363,2,1,2,2,2,3,1
14526,1,1,3,6,0,1,1
17277,1,1,5,5,2,1,0
14152,2,1,7,2,0,3,1
8399,1,1,7,1,0,1,0
13902,2,4,3,1,2,2,1
21015,1,2,4,1,1,2,1
22746,1,7,3,1,4,3,0
2418,2,1,5,4,3,1,0
18814,2,9,6,3,4,1,1
22481,1,6,4,5,5,1,1
12529,2,2,7,1,4,1,1
6056,2,1,4,4,6,1,0
7571,1,1,5,5,3,1,0
1167,1,1,6,4,5,1,0
17990,1,8,3,2,3,1,0
14968,1,1,6,1,0,1,1
16299,2,1,4,2,1,1,1
15577,2,8,5,4,5,1,1
4683,1,1,2,2,2,1,0
18309,2,1,2,1,1,1,0
13942,2,1,4,2,2,2,1
2841,1,8,3,2,3,1,2
4731,2,1,5,6,5,1,1
12476,1,6,2,4,0,2,1
9961,1,1,3,1,1,2,0
6700,2,1,5,2,7,1,0
15755,2,7,12,3,8,2,1
10279,2,8,12,5,1,1,1
11631,2,2,4,5,3,1,0
22032,2,1,8,1,4,1,1
16294,1,1,7,1,2,1,0
22249,2,1,5,4,2,2,1
706,1,1,1,6,1,1,1
22955,2,1,9,1,2,3,0
13498,2,1,4,3,3,1,1
14479,2,1,5,2,2,1,0
270,1,1,5,3,1,2,0
16989,2,1,5,2,2,2,0
5284,2,1,5,1,5,1,0
11516,2,1,3,2,4,1,1
6968,1,1,8,6,2,1,1
10859,2,5,10,1,6,2,1
9524,1,9,6,4,0,1,1
4451,2,5,3,4,2,1,0
14325,2,1,10,2,6,1,0
3624,1,1,4,1,6,1,1
3412,1,2,7,4,2,1,1
7980,2,1,9,3,8,2,1
18696,1,9,1,5,5,1,1
7068,1,1,8,1,0,1,0
14927,1,1,4,4,0,1,0
4439,1,1,3,1,1,1,0
18176,2,1,4,1,2,1,0
3216,2,1,9,6,4,1,0
19753,2,1,7,2,4,1,0
14453,1,2,5,3,0,2,0
13717,1,1,6,1,2,1,0
22282,1,5,4,1,3,1,1
22054,1,8,3,1,1,2,0
3646,2,1,7,1,3,1,1
5879,2,6,8,5,4,1,1
15963,1,1,8,1,3,2,0
8859,1,2,6,4,1,1,0
17393,2,8,4,1,0,1,1
20797,1,1,5,4,2,1,1
17039,2,1,3,1,3,1,0
4066,2,1,5,1,4,1,1
12069,1,1,4,1,1,1,0
14137,2,1,2,5,0,2,0
6829,1,1,4,1,0,1,0
13585,1,1,3,1,1,1,0
16322,1,1,2,1,1,1,0
3031,2,1,4,1,2,1,0
10307,1,5,11,4,4,1,0
6623,1,1,7,1,2,1,0
9454,2,6,8,4,0,1,1
2259,1,1,5,2,6,1,1
15278,2,1,5,3,0,3,1
8496,1,1,5,1,1,1,0
22229,1,1,3,1,4,1,1
18998,2,1,5,3,2,3,1
1416,1,2,9,1,4,1,1
12481,2,1,11,3,0,2,1
1811,2,1,8,2,1,1,1
12339,1,1,8,6,2,1,0
11846,1,1,1,1,1,1,0
9350,1,1,3,5,2,1,0
8342,1,3,4,1,1,1,1
16490,1,1,1,4,2,1,0
11202,2,1,7,5,3,1,0
17247,1,2,4,1,2,1,0
21101,1,1,8,1,2,1,1
6216,1,1,7,3,2,1,0
21328,1,6,7,2,4,2,0
27,2,1,5,1,4,1,0
15794,1,7,6,3,4,3,0
9403,2,1,10,2,2,1,0
19848,1,1,8,2,2,1,0
11411,1,2,5,1,2,1,0
512,2,1,9,1,3,1,0
12686,1,2,5,4,2,3,0
258,2,1,3,1,0,1,0
10106,2,1,9,1,1,1,1
12403,1,1,6,1,1,1,1
20781,1,1,7,2,3,2,2
19774,1,1,5,1,1,1,1
18709,1,1,5,2,3,1,0
11192,1,1,9,3,0,1,0
22310,1,1,9,2,2,3,1
8447,1,1,9,2,0,1,0
20349,1,1,8,4,3,3,0
19214,1,1,4,1,0,1,0
80,2,1,12,1,4,2,1
15414,2,1,5,2,1,1,2
1463,1,1,4,1,0,1,0
8871,2,1,3,1,1,1,1
22859,2,4,4,2,2,2,1
13396,1,2,6,1,0,1,0
12318,1,1,8,2,1,1,1
17214,1,2,3,1,2,1,0
15448,2,7,5,3,1,1,1
19955,1,2,9,1,5,1,0
19489,1,3,7,5,3,1,0
14855,1,5,5,3,1,3,0
3901,1,1,2,1,1,1,0
8453,1,1,3,4,9,2,1
5186,1,1,4,1,2,1,0
11186,1,1,6,1,2,1,1
7651,2,7,12,4,7,1,1
19531,2,8,9,2,4,2,1
17606,1,1,1,1,1,1,1
3913,1,2,10,2,3,2,0
11458,1,1,8,4,1,1,0
17278,1,1,5,2,4,1,0
16900,1,6,7,2,5,1,0
18985,1,1,5,4,2,1,1
8624,2,1,2,1,3,1,1
11843,2,1,5,1,3,1,0
13857,1,1,1,1,0,1,0
3574,2,5,3,3,1,1,1
7405,2,1,8,2,4,1,0
3032,1,1,3,5,2,1,1
13341,1,1,9,6,4,2,0
2520,2,2,7,1,4,1,1
4635,2,2,7,5,1,2,2
20604,2,1,1,1,1,1,0
12011,2,1,5,3,0,1,0
19881,2,1,5,3,3,3,1
4665,1,1,4,2,1,1,0
13155,2,1,4,1,3,1,0
13808,2,1,5,1,5,3,1
4420,1,1,5,4,6,2,0
5526,2,8,12,2,7,1,1
22063,1,1,4,1,2,1,0
2580,1,1,9,1,4,2,2
6017,1,1,5,2,6,1,0
19944,1,9,10,1,9,3,1
17948,2,1,7,1,5,1,0
15900,2,1,4,1,4,1,0
12681,2,1,7,4,4,3,0
11170,2,1,3,4,1,1,0
17850,1,1,10,6,3,1,0
22632,1,1,7,2,2,1,1
16774,2,1,6,1,3,1,1
11636,2,1,9,1,2,1,1
18981,2,2,5,5,9,3,1
21035,2,1,11,3,4,2,1
13196,2,2,4,5,1,1,1
9176,1,7,7,1,5,1,0
7938,2,1,5,1,7,1,0
13114,1,1,4,1,3,1,0
5281,2,2,5,2,3,1,0
14929,2,1,5,2,3,1,1
8325,1,2,5,2,3,1,0
3827,1,5,9,1,8,1,1
14825,2,1,5,1,3,2,2
21903,1,1,2,1,3,2,2
20854,1,1,7,2,4,1,0
12019,1,1,2,2,0,1,2
3161,1,1,4,2,4,2,0
6105,2,1,3,1,1,1,0
17583,1,1,4,1,0,1,2
20188,2,1,3,3,9,1,0
4033,2,1,5,4,2,1,0
9904,2,6,7,6,2,1,0
6614,1,1,7,4,0,1,0
8509,1,1,4,2,5,1,1
4784,1,1,5,3,2,1,1
12814,2,1,8,1,3,2,2
21448,2,1,7,6,4,1,0
5246,1,1,9,3,3,2,1
6542,2,1,7,4,2,1,0
20383,1,2,8,2,4,3,0
5017,1,1,9,1,1,1,0
4487,2,8,6,1,3,1,0
13844,1,2,10,4,5,1,0
12530,1,1,5,1,3,1,0
18942,1,1,5,5,3,2,0
14923,2,2,9,2,5,1,1
22123,2,4,5,2,6,1,0
14975,1,1,11,1,0,2,1
2918,1,1,8,3,3,1,1
13225,1,1,5,2,3,1,0
19999,1,1,6,1,0,1,0
1574,1,1,4,1,3,1,1
16547,1,1,7,3,1,1,1
13744,1,1,5,3,4,1,0
13167,2,1,3,5,3,1,0
10163,2,1,4,2,2,1,2
11608,1,1,7,1,0,1,0
16778,2,1,2,2,4,1,0
1027,1,6,10,4,1,1,1
14424,1,1,10,2,2,1,1
1748,2,1,7,1,1,1,1
13877,1,1,8,5,2,1,0
18910,1,1,10,1,5,1,0
11094,2,1,5,3,1,1,1
7935,1,1,8,1,3,1,1
12595,2,1,3,1,1,1,0
266,1,9,11,5,8,1,1
17202,2,1,2,1,2,1,0
1396,2,9,7,3,9,1,1
21524,1,2,5,5,3,2,0
16854,1,9,5,2,4,2,0
21169,2,3,5,5,1,3,0
19061,2,1,5,2,5,1,0
17524,1,6,7,5,9,1,1
21786,1,1,4,1,3,1,0
14605,1,1,8,1,1,1,0
52,1,1,4,5,0,1,0
14885,2,1,5,1,2,1,1
5723,2,5,4,1,1,1,1
21396,1,1,4,1,0,3,0
5759,2,1,11,2,2,1,0
9903,1,1,7,2,3,1,1
16987,2,1,5,6,2,2,0
10798,2,4,3,2,2,1,0
6177,1,5,12,3,0,1,1
21909,2,8,5,1,4,2,0
7880,1,2,5,1,3,1,0
16026,1,2,7,4,5,1,1
16158,2,1,8,2,2,2,0
19226,2,1,10,1,0,1,1
4204,2,5,5,5,1,1,0
13002,1,1,9,1,0,1,1
18434,1,1,8,1,5,1,0
7816,1,1,6,1,0,1,1
6700,2,1,2,2,7,1,0
16278,2,1,5,5,0,3,0
9201,1,1,7,5,6,1,0
8318,2,6,4,2,2,1,0
1515,2,1,5,6,6,1,0
17649,2,1,7,4,5,1,0
1546,2,1,2,2,2,2,1
13516,1,1,5,5,0,3,0
20407,1,6,3,1,5,1,1
16991,2,1,4,1,0,1,1
13694,1,1,5,4,3,1,1
10208,1,1,3,3,0,1,0
22601,1,1,1,1,2,1,0
22963,2,1,4,1,3,1,0
1744,2,1,11,1,4,1,0
5962,1,1,2,1,1,1,1
1647,1,1,9,1,2,1,0
14607,2,1,5,4,2,1,0
16732,1,1,6,2,6,1,0
6831,1,8,5,4,0,2,2
6325,2,1,7,1,3,1,0
6813,1,1,7,1,5,1,1
592,1,1,4,1,0,1,0
16881,2,1,9,6,7,2,0
22275,1,1,4,1,0,1,0
16611,1,1,9,1,3,1,0
13739,1,2,6,4,6,1,1
6597,1,1,2,2,4,1,0
2129,1,1,11,1,2,1,0
13709,1,1,3,4,2,1,0
1568,2,8,10,2,0,1,1
9689,1,1,5,1,6,1,0
21447,1,1,5,4,2,3,0
4451,2,1,4,2,1,1,1
6888,1,1,3,1,4,1,0
4176,1,1,2,1,1,1,1
21746,1,5,9,1,2,3,1
4484,2,1,4,6,5,3,0
21048,2,1,2,2,2,3,1
16273,1,1,9,5,5,3,1
9668,1,1,5,1,5,1,1
22301,2,2,10,2,3,1,1
19821,2,1,3,1,5,1,0
2633,2,1,4,1,1,2,0
19716,2,2,9,1,1,1,1
14926,2,1,8,5,4,1,0
411,2,1,5,5,4,1,0
11425,2,1,10,4,2,1,0
4518,2,1,3,1,3,1,0
21841,1,1,5,4,1,1,1
19770,1,3,8,1,5,3,2
20198,2,8,7,5,4,1,0
14943,2,5,9,3,5,1,0
9161,1,9,6,2,3,1,2
6837,1,1,9,2,3,3,1
6296,2,2,5,2,2,1,0
15959,1,1,5,1,5,1,0
16492,2,1,5,1,1,1,0
18561,2,5,4,4,3,1,1
13294,1,1,4,1,2,1,0
11997,1,1,7,5,3,1,0
12041,1,1,4,2,7,1,0
4514,1,1,4,1,1,1,0
1475,1,6,9,1,2,1,0
21705,1,1,11,6,4,2,0
5526,2,1,7,2,5,1,0
9746,1,1,4,1,3,1,1
7253,1,6,6,1,4,2,0
17454,1,1,4,1,2,1,0
16737,2,1,8,5,5,2,2
3670,1,1,9,1,3,1,1
19086,1,1,6,1,4,1,1
4304,2,1,6,4,2,3,1
10978,2,2,7,4,3,1,0
14481,2,1,3,3,1,2,1
8058,2,2,7,2,7,1,0
2013,1,1,3,1,4,1,1
9824,1,6,5,3,2,3,2
22549,2,1,2,1,3,1,0
14317,2,5,8,2,2,1,0
17661,2,1,3,1,1,1,0
22720,1,1,4,1,0,1,2
13172,2,1,3,1,1,3,0
20367,2,1,3,1,2,1,1
22481,1,4,3,1,2,3,0
17846,1,1,5,1,5,1,0
13852,2,1,5,5,7,2,0
12593,1,2,5,4,4,3,1
14754,2,2,9,1,1,1,1
10355,1,1,9,1,5,1,1
9914,2,1,4,1,5,1,0
19047,1,1,5,2,1,1,1
3314,2,1,7,3,2,2,0
18332,1,1,4,4,3,1,0
7484,1,1,4,5,3,1,0
20176,2,5,9,1,3,1,1
4034,1,1,8,3,3,3,0
3156,2,1,3,3,5,1,1
10229,1,6,4,2,4,1,2
8062,2,1,3,1,0,1,1
9148,1,1,5,1,2,1,0
7439,1,8,8,1,0,1,1
22941,1,1,5,1,2,1,0
1500,1,2,9,1,4,1,1
15859,1,1,6,2,4,2,0
7046,1,1,7,1,2,1,1
3111,2,1,2,3,2,1,1
22886,2,1,4,2,1,1,0
11194,2,1,2,5,3,1,0
19607,1,8,5,1,2,1,0
13550,1,1,5,1,4,1,1
9732,2,1,9,1,3,2,1
10091,1,1,9,1,3,1,0
17830,1,1,3,1,3,2,0
14843,2,1,8,1,0,1,1
1156,1,1,9,4,3,1,0
15645,2,1,5,4,4,2,0
9388,1,1,7,1,0,1,1
18665,1,1,3,1,3,1,0
8424,1,1,2,1,1,1,0
2897,2,7,12,1,3,1,1
307,1,1,10,6,5,3,1
9764,1,1,4,1,0,1,0
22220,2,1,4,1,0,1,0
19938,2,1,3,2,1,3,1
805,1,1,6,2,1,1,1
9493,1,1,9,1,6,1,0
12229,2,1,5,3,0,1,1
6261,1,1,2,6,3,1,1
20191,2,2,4,2,2,1,1
16156,1,1,3,1,1,1,0
12426,2,1,5,1,0,1,0
17430,1,9,8,3,1,1,1
