Respondent ID,How easy is it to balance your work life and personal life where you work?,None,"Family commitments: including but not limited to parental leave, bereavement leave, adoption/infertility support, child care supports, elder care supports","Health and wellness: including but not limited to fitness, nutrition, mental health services, stress management, mindfulness services","Cultural/religious practices: including but not limited to extended or flexible holidays, dedicated prayer rooms","Flexible working arrangements: including but not limited to hybrid or remote work, short-term disability benefits, flex time/alternative schedules, job sharing, temporary or permanent switch to part time, and emergency leave",Not listed (please specify),"Family commitments: including but not limited to parental leave, bereavement leave, adoption/infertility support, child care supports, elder care supports","Health and wellness: including but not limited to fitness, nutrition, mental health services, stress management, mindfulness services","Cultural/religious practices: including but not limited to extended or flexible holidays, dedicated prayer rooms","Flexible working arrangements: including but not limited to hybrid or remote work, short-term disability benefits, flex time/alternative schedules, job sharing, temporary or permanent switch to part time, and emergency leave",[Insert text from Other],My employer states its values about diversity.,My employer is committed to creating an inclusive and equitable workplace.,I feel respected and valued in my workplace.,I believe the culture in my workplace is supportive.,Do you have any comments about work/life balance or work culture?,Have you ever taken voluntary or involuntary extended leave (more than regular vacation or paid time off) from your career?,Please note the length of your latest or most significant leave.,Please indicate the reason(s) for your leave.,Open-Ended Response,How would you characterize the impact your time off had on your career progression?,Open-Ended Response,"On a scale of 1 to 10, with 10 being completely satisfied, how satisfied are you with your current position?",Recognition from Colleagues/Peers,Recognition from Leadership,Leadership Opportunities,Promotions,Compensation,Access to Manager(s),"Project, Committee, or Team Assignments",Open-Ended Response,None,Skills training,Personal development,Professional  development,Certification program,Degree program,"Diversity, Equity & Inclusion training (e.g., implicit bias training)",Not listed (please specify),Skills training,Personal development,Professional  development,Certification program,Degree program,"Diversity, Equity & Inclusion training (e.g., implicit bias training)",Other,Open-Ended Response,"Do you currently or have you ever had a mentor, sponsor, coach, or other advisor who helped you navigate your career?",Was the relationship part of a formal mentoring program?,Did their support measurably impact your professional growth?,"Have you ever served in the workplace as a mentor, sponsor, coach, or other advisor?",Was the relationship part of a formal mentoring program?,Open-Ended Response,None,Networking at in-person conferences,Networking at virtual conferences,Participate in employee resource groups,Socialize with peers within my company,Socialize with peers outside of my company,"Use social media (e.g., LinkedIn)",Networking at in-person conferences,Networking at virtual conferences,Participate in employee resource groups,Socialize with peers within my company,Socialize with peers outside of my company,"Use social media (e.g., LinkedIn)",Have you advanced your career or experienced other benefits as a result of networking?,Open-Ended Response,I take initiative to identify new job opportunities.,I am likely to pursue job opportunities that are presented to me.,"I let my manager know what I want, with the expectation that it will generate growth opportunities.",I pursue job opportunities even if I do not fulfill all of the requirements on a job description.,I find that job opportunities I pursue don’t come to fruition.,I trust that I am compensated appropriately for my accomplishments.,I advocate for myself when appropriate so that my manager knows what I want and expect.,I believe I am being paid fairly for the work that I do.,I avoid discussions about salary and incentives.,"I lead the discussion, whether or not I am facilitating the meeting.",I contribute to discussions without hesitation.,I keep my thoughts to myself during meetings.,I volunteer to take meeting notes/minutes.,I have fair opportunities to be promoted.,I believe people of all genders have the same opportunities to be promoted in the industry.,I believe people of all ethnicities have the same opportunities to be promoted in the industry.,I believe people of all ages have the same opportunities to be promoted in the industry.,I believe people of all religious beliefs have the same opportunities to be promoted in the industry.,I believe people of all sexual orientations have the same opportunities to be promoted in the industry.,I believe people with disabilities and people without disabilities have the same opportunities to be promoted in the industry.,Open-Ended Response,Which of the following best describe your gender identity?,Not listed (please specify),Asian,Black,Indigenous,Latina/e/o/x,West Asian,Pacific Islander,White,Prefer not to answer,Not listed (please specify),Open-Ended Response,What country do you currently live in?,What country were you born in?,Is your first language the primary language of your workplace? ,"Yes, I have a disability","Yes, I have a neurodivergent condition",No,Prefer not to answer,"Yes, one or more children","Yes, one or more adults",No,Prefer not to answer,Asexual,Bisexual,Heterosexual,Gay or Lesbian,Pansexual,Queer,Prefer not to answer,Not listed (please specify),Which age group do you belong to?,What is the highest degree or education level that you have achieved?,None of the above,Agnostic,Ancestral or tribal beliefs,Atheist,Baháʼí,Buddhist,Christian,Daoist,Folk religionist or Spiritist,Hindu,Muslim,Jainist,Jewish,Pagan,Shintōist,"Spiritual, but not religious",Sikh,Zoroastrian,Prefer not to answer,Not listed (please specify),Full-Time Permanent Staff,Part-Time Permanent Staff,Temporary or contract Staff,Owner or founder,Independent consultant or freelancer,Retired,Unemployed,Not listed (please specify),Which of the following groups best describes your employment level?,Not listed (please specify),Which of the following groups best describes the organization that you work for?,Not listed (please specify),Approximately what is the size of your employer's workforce?,"In which of the following areas of publishing are you involved? Choose the function that most closely resembles your role, or self-describe in the comment box if your area is not listed.",Not listed (please specify),How long have you worked for your current employer?,How long have you worked in publishing and/or related industries?,"No, none of the above","Yes, a paid opportunity","Yes, an unpaid opportunity"
00990,Somewhat easy,,1,1,,1,,1,1,,1,,Agree,Agree,Agree,Agree,,Yes,6 to 12 months,Parental,,Neutral,,9,Satisfied,Dissatisfied,Satisfied,Very dissatisfied,Dissatisfied,Dissatisfied,Satisfied,,,1,1,1,1,1,1,,1,,1,1,1,1,,,No,,,No,,,,1,,,1,1,,LESS OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,,I do not know,,Strongly Agree,Strongly Agree,Not applicable,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Sometimes,Often,Sometimes,Rarely,Strongly disagree,Agree,Disagree,Disagree,Agree,Disagree,,,Woman,,,,,,,,1,,,,Canada,Canada,Yes,,,1,,1,,,,,,1,,,,,,35-44 years old,Bachelor's Degree or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Executive Management,,11 to 20 years,11 to 20 years,1,,
00991,Somewhat easy,,,,,1,,,,,1,,Agree,Agree,Agree,Disagree,,Not Applicable,,,,,,10,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,,,1,,1,,,,,,,1,,,,,,No,,,No,,,,,,,1,,,,,,LESS OFTEN than before the pandemic,,,No,,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Rarely,Sometimes,Sometimes,Sometimes,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,,Woman,,,,,1,,,,,,,Brazil,Brazil,Yes,,,1,,,,1,,,,1,,,,,,25-34 years old,Bachelor's Degree or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Academic Institution or Library,,11 to 100,Production,,11 to 20 years,11 to 20 years,1,,
00992,Not so easy,,1,1,1,1,,,,,1,,Disagree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,8,Very satisfied,Dissatisfied,Very satisfied,Very satisfied,Satisfied,Very satisfied,Very satisfied,,,1,1,1,1,1,1,,1,,1,,,,,,Yes,Yes,I do not know,,Yes,,,1,1,1,1,1,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,NO CHANGE since the pandemic,Yes,,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Often,Often,Rarely,Sometimes,Agree,Agree,Disagree,Disagree,Agree,Agree,,,Man,,,,,,,,1,,,,United States,United States,Yes,,1,,,,,1,,,,,1,,,,,35-44 years old,Masters or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Technology/analytics,,"501 to 2,000",Marketing,,1 to 5 years,11 to 20 years,,1,
00993,Somewhat easy,,1,,1,1,,1,,,1,,Strongly agree,Agree,Agree,Agree,,No,,,,,,5,Very satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Very satisfied,Very satisfied,,,1,,1,,,,,1,,1,,,,,,No,,,No,,,,1,,,1,1,1,LESS OFTEN than before the pandemic,,,NO CHANGE since the pandemic,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,No,,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Strongly agree,Disagree,Strongly disagree,Sometimes,Often,Never,Never,Agree,Agree,Disagree,Strongly disagree,Agree,Agree,,,Man,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,35-44 years old,Masters or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"10,001 to 20,001+",Acquisitions,,11 to 20 years,11 to 20 years,1,,
00994,Very easy,,1,1,,1,,1,1,,1,,Agree,Disagree,Agree,Disagree,,No,,,,,,,Very satisfied,Very satisfied,Satisfied,Dissatisfied,Dissatisfied,Very satisfied,Satisfied,,,,,1,,,1,,,,1,,,1,,,No,,,No,,,,,,,1,,,,,,LESS OFTEN than before the pandemic,,,No,,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Rarely,Sometimes,Sometimes,Rarely,Disagree,Disagree,Disagree,Disagree,I do not know,I do not know,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,,1,1,,,,,,1,,,,,,45-54 years old,Bachelor's Degree or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,101 to 500,Editorial or peer review,,11 to 20 years,21 years or more,1,,
00995,Very easy,,,,,1,,,,,1,,Agree,Agree,Agree,Agree,,No,,,,,,,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,,,1,,,,,1,,1,,,,,1,,,No,,,No,,,,,,,1,,,,,,NO CHANGE since the pandemic,,,I do not know,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Sometimes,Sometimes,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,35-44 years old,Bachelor's Degree or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Publishing Services Provider,,11 to 100,"Administration (e.g., Finance, HR, Legal, Operations)",,11 to 20 years,11 to 20 years,1,,
00996,Very easy,,1,,,1,,1,,,1,,Agree,Strongly agree,Strongly agree,Strongly agree,,Yes,6 to 12 months,Parental,,Mostly positive,,8,Very satisfied,Very satisfied,Very satisfied,Satisfied,Satisfied,Satisfied,Satisfied,,,1,1,,1,,1,,1,,,,,1,,,No,,,Yes,No,,,,1,1,,,1,,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,,,NO CHANGE since the pandemic,Yes,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,Sometimes,Always,Rarely,Rarely,Strongly agree,I do not know,Agree,Disagree,I do not know,Strongly agree,,,Woman,,,,,,,,1,,,,United Kingdom,Poland,No,,,1,,1,,,,,,1,,,,,,35-44 years old,Masters or equivalent,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,Senior or executive-level,,Non-profit organization or association,,11 to 100,Communications,,1 to 5 years,6 to 10 years,1,,
00997,Somewhat easy,,,1,,,,,,,,,Strongly agree,Strongly agree,Agree,Agree,,No,,,,,,7,Very satisfied,Satisfied,Satisfied,Dissatisfied,Very satisfied,Very satisfied,Satisfied,,,1,1,,,,1,,1,1,,,,1,,,I do not know,,,No,,,,1,,,1,,1,LESS OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,,NO CHANGE since the pandemic,I do not know,,Disagree,Disagree,Agree,Strongly disagree,Disagree,Agree,Strongly agree,Agree,Disagree,Sometimes,Sometimes,Sometimes,Often,I do not know,Agree,Disagree,Disagree,Agree,I do not know,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,1,,,,,1,,,,,,,,1,,25-34 years old,Bachelor's Degree or equivalent,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,"10,001 to 20,001+",Editorial or peer review,,1 to 5 years,11 to 20 years,,,1
00998,Not so easy,,1,1,1,1,,1,,1,1,,Agree,Strongly agree,Agree,Agree,,Yes,1 to 3 months,Illness (Self),,Neutral,,7,Very satisfied,Satisfied,Very satisfied,Satisfied,Dissatisfied,Very satisfied,Satisfied,,,1,1,1,,,1,,1,1,1,,,1,,,Yes,Yes,Yes,Yes,No,,,1,1,,1,1,1,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,Yes,,Agree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Strongly agree,Disagree,Strongly disagree,Often,Often,Sometimes,Rarely,Disagree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,,,Woman,,,1,,,,,,,,,United States,United States,Yes,,,,1,,,,1,,1,,,,,,,35-44 years old,Masters or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"501 to 2,000",Business development or strategy,,6 to 10 years,11 to 20 years,1,,
00999,Very easy,,1,1,1,1,,1,1,1,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Yes,1 to 3 months,Parental,,Neutral,,9,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Very satisfied,Satisfied,,,1,,1,,,,,1,,1,,,,,,Yes,No,Yes,No,,,,1,1,,,,,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,,,,,I do not know,,Disagree,Disagree,Strongly Agree,Agree,Not applicable,Agree,Agree,Agree,Disagree,Sometimes,Always,Rarely,Never,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,,,Man,,,,,,,,1,,,,United States,United States,Yes,,,1,,1,,,,,,1,,,,,,45-54 years old,Masters or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,101 to 500,Research or data analytics,,6 to 10 years,11 to 20 years,1,,
01000,Somewhat easy,,1,,,1,,,,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,9,Very satisfied,Satisfied,Very satisfied,Satisfied,Satisfied,Very satisfied,Very satisfied,,,1,1,1,,,1,,1,1,1,,,1,,,No,,,Yes,Yes,,,1,,,1,1,,LESS OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,Yes,,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Not applicable,Agree,Agree,Agree,Disagree,Sometimes,Always,Rarely,Sometimes,Agree,Agree,Agree,Disagree,Agree,Agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,1,,,,,,1,,,,,,55-64 years old,Bachelor's Degree or equivalent,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,Senior or executive-level,,Academic Institution or Library,,"10,001 to 20,001+",Senior Management,,21 years or more,21 years or more,1,,
01001,Somewhat easy,,1,,,1,,,,,1,,Strongly agree,Agree,Agree,Agree,,No,,,,,,6,Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Very satisfied,Satisfied,,,1,1,1,1,,1,,1,1,1,,,1,,,No,,,No,,,,,,,1,1,1,,,,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,No,,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Agree,Agree,Disagree,Rarely,Sometimes,Often,Rarely,Disagree,Agree,Disagree,Disagree,Agree,Agree,,,Woman,,,,,1,,,,,,,Mexico,Mexico,No,,,1,,,,1,,,,,,,1,,,25-34 years old,Bachelor's Degree or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Entry-level,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Production,,1 to 5 years,1 to 5 years,,,1
01002,Very easy,,1,,,1,,1,,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,9,Satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,,,,1,1,,,1,,,1,1,,,1,,,Yes,No,Somewhat,No,,,,1,,,1,1,,LESS OFTEN than before the pandemic,,,NO CHANGE since the pandemic,LESS OFTEN than before the pandemic,,No,,Disagree,Agree,Disagree,Disagree,Not applicable,Agree,Disagree,Agree,Agree,Rarely,Sometimes,Sometimes,Sometimes,Agree,I do not know,I do not know,Agree,Agree,Agree,,,Woman,,,,,,,,1,,,,United States,Mexico,Yes,,,1,,1,,,,,,1,,,,,,35-44 years old,Bachelor's Degree or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,Non-profit organization or association,,11 to 100,"Administration (e.g., Finance, HR, Legal, Operations)",,6 to 10 years,6 to 10 years,1,,
01003,Somewhat easy,,1,,,1,,,,,1,,Strongly agree,Agree,Strongly agree,Strongly agree,,Yes,Less than 1 month,Illness (Family Member),,Mostly positive,,9,Very satisfied,Satisfied,Satisfied,Satisfied,Very satisfied,Very satisfied,Satisfied,,,1,1,1,,,1,,1,,1,,,1,,,Yes,Yes,Yes,Yes,No,,,1,1,,1,1,1,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,Yes,,Agree,Agree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Sometimes,Always,Sometimes,Sometimes,Disagree,I do not know,Agree,I do not know,I do not know,Agree,,,Man,,1,,,,,,,,,,United States,India,Yes,,,1,,1,,,,1,,,,,,,,35-44 years old,Doctorate or Advanced Degree,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,Mid-level,,Non-profit organization or association,,"501 to 2,000",Editorial or peer review,,6 to 10 years,6 to 10 years,,,1
01004,Very easy,,1,1,,1,,,,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,8,Very satisfied,Very satisfied,Very satisfied,Satisfied,Satisfied,Very satisfied,Very satisfied,,,1,,,,,1,,,,,,,1,,,No,,,No,,,,1,1,,1,1,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,Yes,,Agree,Disagree,Agree,Disagree,Not applicable,Strongly agree,Strongly agree,Strongly agree,Disagree,Rarely,Sometimes,Often,Always,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,25-34 years old,Bachelor's Degree or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,Non-profit organization or association,,101 to 500,Editorial or peer review,,1 to 5 years,1 to 5 years,1,,
01005,Very easy,,1,1,,1,,,1,,1,,Agree,Strongly agree,Strongly agree,Strongly agree,,Not Applicable,,,,,,9,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,,,1,1,1,1,1,,,1,1,1,1,1,,,,Yes,No,Yes,Yes,Yes,1,,1,1,,1,1,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,Yes,,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Often,Often,Sometimes,Rarely,Strongly agree,I do not know,I do not know,I do not know,I do not know,I do not know,,1,Man,,,,,1,,,,,,,Brazil,Brazil,Yes,,,1,,,,1,,,,,1,,,,,35-44 years old,Masters or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,Academic Institution or Library,,"501 to 2,000",Executive Management,,6 to 10 years,11 to 20 years,1,,
01006,Very easy,,1,1,,1,,,1,,1,,Strongly agree,Agree,Agree,Agree,,No,,,,,,7,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,,,1,1,1,,,1,,1,1,1,,,1,,,No,,,Yes,No,,,1,,,1,,,LESS OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,,,I do not know,,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Disagree,Strongly disagree,Often,Often,Rarely,Sometimes,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,25-34 years old,Bachelor's Degree or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,"501 to 2,000",Editorial or peer review,,6 to 10 years,6 to 10 years,,1,
01007,Somewhat easy,,,1,,,,,,,,,Agree,Agree,Strongly agree,Strongly agree,,No,,,,,,6,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Very satisfied,Satisfied,,,1,1,1,1,,1,,1,1,1,,,1,,,Yes,Yes,Yes,No,,,,1,,,1,,1,NO CHANGE since the pandemic,,,LESS OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,Yes,,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Strongly agree,Disagree,Strongly disagree,Sometimes,Always,Rarely,Sometimes,Disagree,Agree,Agree,Agree,Agree,Agree,,,Man,,1,,,,,,,,,,India,India,No,,,1,,,,1,,,,,,,,1,,Prefer not to answer,Prefer not to answer,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,Not listed (please specify),,"Publisher (Commercial, Society, and University)",,,,,,11 to 20 years,1,,
01008,Very easy,,1,1,1,1,,,,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,,Very satisfied,Satisfied,Very satisfied,Dissatisfied,Dissatisfied,Very satisfied,Very satisfied,,,,,1,,1,,,,,1,,,,,,Yes,Yes,Yes,No,,,,,,,1,,,,,,MORE OFTEN than before the pandemic,,,I do not know,,Agree,Disagree,Agree,Agree,Not applicable,Disagree,Disagree,Disagree,Agree,Often,Always,Sometimes,Rarely,Agree,I do not know,I do not know,I do not know,I do not know,I do not know,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,35-44 years old,Masters or equivalent,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,11 to 100,Technology,,1 to 5 years,6 to 10 years,,1,
01009,Very easy,,1,,,1,,1,,,1,,Disagree,Disagree,Agree,Agree,,Yes,1 to 3 months,Parental,,Neutral,,6,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01010,Very easy,,1,,,1,,,,,1,,Strongly agree,Strongly agree,Agree,Agree,,No,,,,,,,Satisfied,Satisfied,Satisfied,Satisfied,Very satisfied,Satisfied,Satisfied,,,,,,,,1,,,,,,,1,,,No,,,No,,1,,,,,1,1,1,,,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,LESS OFTEN than before the pandemic,No,,Agree,Disagree,Not applicable,Disagree,Not applicable,Strongly agree,Not applicable,Strongly agree,Strongly agree,Rarely,Rarely,Often,Sometimes,I do not know,Agree,I do not know,I do not know,Agree,I do not know,,1,Woman,,,,,,,,1,,,,United States,United States,Yes,1,,,,,,1,,,,1,,,,,,55-64 years old,Bachelor's Degree or equivalent,,1,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,Non-profit organization or association,,101 to 500,Production,,21 years or more,21 years or more,,,1
01011,Somewhat easy,,1,1,,1,,,,,1,,Agree,Agree,Agree,Agree,,No,,,,,,9,Very satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,,,,,1,1,,1,,,,1,1,,1,,,Yes,Yes,Yes,Yes,Yes,,,,,1,1,,1,,,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,,MORE OFTEN than before the pandemic,No,,Agree,Agree,Agree,Disagree,Not applicable,Disagree,Disagree,Disagree,Disagree,Often,Often,Sometimes,Rarely,Agree,I do not know,Agree,Agree,Agree,Agree,,,Woman,,1,,,,,,,,,,India,India,No,,,1,,,,1,,,,1,,,,,,25-34 years old,Masters or equivalent,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"501 to 2,000",Editorial or peer review,,6 to 10 years,6 to 10 years,,,1
01012,Not so easy,,,,,1,,,,,1,,Strongly agree,Strongly agree,Agree,Agree,,Yes,3 to 6 months,Illness (Self),,Mostly negative,,7,Satisfied,Very satisfied,Very satisfied,Not applicable,Dissatisfied,Not applicable,Satisfied,,1,,,,,,,,,,,,,,,,No,,,Yes,Not Applicable,1,,,1,,,,1,,MORE OFTEN than before the pandemic,,,,MORE OFTEN than before the pandemic,No,,Agree,Agree,Not applicable,Agree,Disagree,Disagree,Not applicable,Disagree,Not applicable,Sometimes,Often,Never,Never,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,1,Woman,,,,,,,,1,,,,Spain,Brazil,No,,,1,,,,1,,,,1,,,,,,35-44 years old,Doctorate or Advanced Degree,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,Senior or executive-level,,Publishing Services Provider,,2 to 10,Editorial or peer review,,11 to 20 years,11 to 20 years,1,,
01013,Very easy,,1,1,1,1,,,1,1,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,,,1,1,1,1,1,1,,1,1,1,1,1,,,,Yes,Yes,Yes,Yes,Yes,1,,1,1,1,1,1,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,Yes,,Strongly Agree,Strongly disagree,Strongly Agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Rarely,Sometimes,Sometimes,Always,Agree,Agree,Agree,Agree,Agree,Agree,,,Woman,,,,,,,,1,,,,United States,Côte D'Ivoire,Yes,,,1,,1,,,,,,1,,,,,,45-54 years old,Bachelor's Degree or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,"Publisher (Commercial, Society, and University)",,101 to 500,Executive Management,,6 to 10 years,21 years or more,,,1
01014,Very easy,,1,,,1,,,,,1,,Strongly agree,Strongly agree,Agree,Strongly agree,,No,,,,,,9,Very satisfied,Very satisfied,Satisfied,Satisfied,Satisfied,Very satisfied,Very satisfied,,,,,1,,,1,,,,1,,,1,,,No,,,Yes,No,,,1,,,1,1,1,LESS OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
